ID,Form_ID,Cognateset_ID,Segment_Slice,Alignment,Source,Doubt
baki1244-165_badevil-1,baki1244-165_badevil-1,badevil-101,,,Greenhilletal2008,False
mere1242-165_badevil-1,mere1242-165_badevil-1,badevil-102,,,Greenhilletal2008,False
nort2839-165_badevil-1,nort2839-165_badevil-1,badevil-103,,,Greenhilletal2008,False
arak1252-165_badevil-1,arak1252-165_badevil-1,badevil-104,,,Greenhilletal2008,False
akei1237-165_badevil-1,akei1237-165_badevil-1,badevil-104,,,Greenhilletal2008,False
apma1240-165_badevil-1,apma1240-165_badevil-1,badevil-39,,,Greenhilletal2008,False
apma1240-165_badevil-2,apma1240-165_badevil-2,badevil-39,,,Greenhilletal2008,False
aulu1238-165_badevil-1,aulu1238-165_badevil-1,badevil-41,,,Greenhilletal2008,False
port1285-165_badevil-1,port1285-165_badevil-1,badevil-41,,,Greenhilletal2008,False
axam1237-165_badevil-1,axam1237-165_badevil-1,badevil-41,,,Greenhilletal2008,False
lewo1242-165_badevil-1,lewo1242-165_badevil-1,badevil-79,,,Greenhilletal2008,False
labo1244-165_badevil-1,labo1244-165_badevil-1,badevil-79,,,Greenhilletal2008,False
vinm1237-165_badevil-1,vinm1237-165_badevil-1,badevil-80,,,Greenhilletal2008,False
west2516-165_badevil-2,west2516-165_badevil-2,badevil-9,,,Greenhilletal2008,False
hano1246-165_badevil-1,hano1246-165_badevil-1,badevil-98,,,Greenhilletal2008,False
paam1238-165_badevil-1,paam1238-165_badevil-1,badevil-99,,,Greenhilletal2008,False
vure1239-165_badevil-1,vure1239-165_badevil-1,badevil-99,,,Greenhilletal2008,False
mota1237-165_badevil-1,mota1237-165_badevil-1,badevil-99,,,Greenhilletal2008,False
mere1242-14_belly-1,mere1242-14_belly-1,belly-1,,,Greenhilletal2008,False
tutu1241-14_belly-1,tutu1241-14_belly-1,belly-1,,,Greenhilletal2008,False
tolo1255-14_belly-1,tolo1255-14_belly-1,belly-1,,,Greenhilletal2008,False
noku1237-14_belly-1,noku1237-14_belly-1,belly-1,,,Greenhilletal2008,False
futu1245-14_belly-3,futu1245-14_belly-3,belly-10,,,Greenhilletal2008,False
bier1244-14_belly-1,bier1244-14_belly-1,belly-100,,,Greenhilletal2008,False
east2443-14_belly-1,east2443-14_belly-1,belly-100,,,Greenhilletal2008,False
sout2856-14_belly-1,sout2856-14_belly-1,belly-12,,,Greenhilletal2008,False
lele1267-14_belly-1,lele1267-14_belly-1,belly-12,,,Greenhilletal2008,False
seke1241-14_belly-1,seke1241-14_belly-1,belly-13,,,Greenhilletal2008,False
hano1246-14_belly-1,hano1246-14_belly-1,belly-13,,,Greenhilletal2008,False
futu1245-14_belly-1,futu1245-14_belly-1,belly-19,,,Greenhilletal2008,False
west2516-14_belly-1,west2516-14_belly-1,belly-19,,,Greenhilletal2008,False
nese1235-14_belly-1,nese1235-14_belly-1,belly-19,,,Greenhilletal2008,False
siee1239-14_belly-1,siee1239-14_belly-1,belly-19,,,Greenhilletal2008,False
siee1239-14_belly-2,siee1239-14_belly-2,belly-19,,,Greenhilletal2008,False
nama1268-14_belly-1,nama1268-14_belly-1,belly-19,,,Greenhilletal2008,False
daka1243-14_belly-1,daka1243-14_belly-1,belly-20,,,Greenhilletal2008,False
rere1240-14_belly-1,rere1240-14_belly-1,belly-20,,,Greenhilletal2008,False
unua1237-14_belly-1,unua1237-14_belly-1,belly-20,,,Greenhilletal2008,False
urip1239-14_belly-1,urip1239-14_belly-1,belly-20,,,Greenhilletal2008,False
futu1245-14_belly-1,futu1245-14_belly-1,belly-34,,,Greenhilletal2008,False
west2516-14_belly-1,west2516-14_belly-1,belly-34,,,Greenhilletal2008,False
nese1235-14_belly-1,nese1235-14_belly-1,belly-34,,,Greenhilletal2008,False
siee1239-14_belly-1,siee1239-14_belly-1,belly-34,,,Greenhilletal2008,False
siee1239-14_belly-2,siee1239-14_belly-2,belly-34,,,Greenhilletal2008,False
nama1268-14_belly-1,nama1268-14_belly-1,belly-34,,,Greenhilletal2008,False
lena1238-14_belly-1,lena1238-14_belly-1,belly-36,,,Greenhilletal2008,False
motl1237-14_belly-1,motl1237-14_belly-1,belly-36,,,Greenhilletal2008,False
litz1237-14_belly-1,litz1237-14_belly-1,belly-36,,,Greenhilletal2008,False
urav1235-14_belly-1,urav1235-14_belly-1,belly-36,,,Greenhilletal2008,False
vinm1237-14_belly-1,vinm1237-14_belly-1,belly-36,,,Greenhilletal2008,False
saaa1241-14_belly-1,saaa1241-14_belly-1,belly-36,,,Greenhilletal2008,False
leme1238-14_belly-1,leme1238-14_belly-1,belly-36,,,Greenhilletal2008,False
lonw1238-14_belly-1,lonw1238-14_belly-1,belly-36,,,Greenhilletal2008,False
kwam1252-14_belly-1,kwam1252-14_belly-1,belly-36,,,Greenhilletal2008,False
sout2869-14_belly-1,sout2869-14_belly-1,belly-36,,,Greenhilletal2008,False
vure1239-14_belly-1,vure1239-14_belly-1,belly-36,,,Greenhilletal2008,False
vera1241-14_belly-1,vera1241-14_belly-1,belly-36,,,Greenhilletal2008,False
nort2847-14_belly-1,nort2847-14_belly-1,belly-36,,,Greenhilletal2008,False
mota1237-14_belly-1,mota1237-14_belly-1,belly-36,,,Greenhilletal2008,False
nort2839-14_belly-1,nort2839-14_belly-1,belly-36,,,Greenhilletal2008,False
whit1269-14_belly-1,whit1269-14_belly-1,belly-36,,,Greenhilletal2008,False
aulu1238-14_belly-1,aulu1238-14_belly-1,belly-36,,,Greenhilletal2008,False
maee1241-14_belly-1,maee1241-14_belly-1,belly-36,,,Greenhilletal2008,False
sout2857-14_belly-1,sout2857-14_belly-1,belly-5,,,Greenhilletal2008,False
katb1237-14_belly-1,katb1237-14_belly-1,belly-5,,,Greenhilletal2008,False
mara1399-14_belly-1,mara1399-14_belly-1,belly-5,,,Greenhilletal2008,False
bign1238-14_belly-1,bign1238-14_belly-1,belly-5,,,Greenhilletal2008,False
labo1244-14_belly-1,labo1244-14_belly-1,belly-5,,,Greenhilletal2008,False
nati1244-14_belly-1,nati1244-14_belly-1,belly-5,,,Greenhilletal2008,False
anei1239-14_belly-1,anei1239-14_belly-1,belly-60,,,Greenhilletal2008,False
saka1289-14_belly-1,saka1289-14_belly-1,belly-60,,,Greenhilletal2008,False
saka1289-14_belly-2,saka1289-14_belly-2,belly-60,,,Greenhilletal2008,False
saka1289-14_belly-3,saka1289-14_belly-3,belly-60,,,Greenhilletal2008,False
cent2058-14_belly-1,cent2058-14_belly-1,belly-60,,,Greenhilletal2008,False
mari1426-14_belly-1,mari1426-14_belly-1,belly-60,,,Greenhilletal2008,True
sout2859-14_belly-1,sout2859-14_belly-1,belly-61,,,Greenhilletal2008,False
paam1238-14_belly-1,paam1238-14_belly-1,belly-61,,,Greenhilletal2008,False
port1285-14_belly-1,port1285-14_belly-1,belly-66,,,Greenhilletal2008,False
axam1237-14_belly-1,axam1237-14_belly-1,belly-66,,,Greenhilletal2008,False
mask1242-14_belly-1,mask1242-14_belly-1,belly-66,,,Greenhilletal2008,False
baki1244-14_belly-1,baki1244-14_belly-1,belly-74,,,Greenhilletal2008,False
lame1260-14_belly-1,lame1260-14_belly-1,belly-74,,,Greenhilletal2008,False
lewo1242-14_belly-1,lewo1242-14_belly-1,belly-74,,,Greenhilletal2008,False
apma1240-14_belly-1,apma1240-14_belly-1,belly-75,,,Greenhilletal2008,False
arak1252-14_belly-1,arak1252-14_belly-1,belly-76,,,Greenhilletal2008,False
akei1237-14_belly-1,akei1237-14_belly-1,belly-76,,,Greenhilletal2008,False
tang1347-14_belly-1,tang1347-14_belly-1,belly-76,,,Greenhilletal2008,False
malo1243-14_belly-1,malo1243-14_belly-1,belly-76,,,Greenhilletal2008,False
mafe1237-14_belly-1,mafe1237-14_belly-1,belly-76,,,Greenhilletal2008,False
malu1245-14_belly-1,malu1245-14_belly-1,belly-86,,,Greenhilletal2008,False
ling1265-14_belly-1,ling1265-14_belly-1,belly-87,,,Greenhilletal2008,False
futu1245-14_belly-2,futu1245-14_belly-2,belly-9,,,Greenhilletal2008,False
litz1237-14_belly-1,litz1237-14_belly-1,belly-99,,,Greenhilletal2008,False
saaa1241-176_below-1,saaa1241-176_below-1,below-1,,,Greenhilletal2008,False
seke1241-176_below-2,seke1241-176_below-2,below-1,,,Greenhilletal2008,False
seke1241-176_below-1,seke1241-176_below-1,below-38,,,Greenhilletal2008,False
saaa1241-176_below-1,saaa1241-176_below-1,below-39,,,Greenhilletal2008,False
seke1241-176_below-2,seke1241-176_below-2,below-39,,,Greenhilletal2008,False
sout2857-176_below-1,sout2857-176_below-1,below-41,,,Greenhilletal2008,False
katb1237-176_below-2,katb1237-176_below-2,below-41,,,Greenhilletal2008,False
seke1241-176_below-1,seke1241-176_below-1,below-41,,,Greenhilletal2008,False
daka1243-176_below-1,daka1243-176_below-1,below-41,,,Greenhilletal2008,False
labo1244-176_below-1,labo1244-176_below-1,below-41,,,Greenhilletal2008,False
nati1244-176_below-1,nati1244-176_below-1,below-41,,,Greenhilletal2008,True
ling1265-176_below-1,ling1265-176_below-1,below-41,,,Greenhilletal2008,False
rere1240-176_below-1,rere1240-176_below-1,below-41,,,Greenhilletal2008,False
unua1237-176_below-1,unua1237-176_below-1,below-41,,,Greenhilletal2008,False
malu1245-176_below-1,malu1245-176_below-1,below-41,,,Greenhilletal2008,False
maee1241-176_below-1,maee1241-176_below-1,below-41,,,Greenhilletal2008,False
urip1239-176_below-1,urip1239-176_below-1,below-41,,,Greenhilletal2008,False
sout2857-176_below-1,sout2857-176_below-1,below-74,,,Greenhilletal2008,False
katb1237-176_below-2,katb1237-176_below-2,below-74,,,Greenhilletal2008,False
daka1243-176_below-1,daka1243-176_below-1,below-74,,,Greenhilletal2008,False
ling1265-176_below-1,ling1265-176_below-1,below-74,,,Greenhilletal2008,False
rere1240-176_below-1,rere1240-176_below-1,below-74,,,Greenhilletal2008,False
unua1237-176_below-1,unua1237-176_below-1,below-74,,,Greenhilletal2008,False
malu1245-176_below-1,malu1245-176_below-1,below-74,,,Greenhilletal2008,False
maee1241-176_below-1,maee1241-176_below-1,below-74,,,Greenhilletal2008,False
urip1239-176_below-1,urip1239-176_below-1,below-74,,,Greenhilletal2008,False
aulu1238-176_below-1,aulu1238-176_below-1,below-77,,,Greenhilletal2008,False
port1285-176_below-1,port1285-176_below-1,below-77,,,Greenhilletal2008,False
futu1245-176_below-1,futu1245-176_below-1,below-8,,,Greenhilletal2008,False
futu1245-176_below-2,futu1245-176_below-2,below-8,,,Greenhilletal2008,False
mele1250-176_below-1,mele1250-176_below-1,below-8,,,Greenhilletal2008,False
west2516-176_below-1,west2516-176_below-1,below-8,,,Greenhilletal2008,False
sout2859-176_below-1,sout2859-176_below-1,below-9,,,Greenhilletal2008,False
saka1289-176_below-1,saka1289-176_below-1,below-9,,,Greenhilletal2008,False
saka1289-176_below-2,saka1289-176_below-2,below-9,,,Greenhilletal2008,False
saka1289-176_below-3,saka1289-176_below-3,below-9,,,Greenhilletal2008,False
sout2856-176_below-1,sout2856-176_below-1,below-9,,,Greenhilletal2008,False
katb1237-176_below-1,katb1237-176_below-1,below-9,,,Greenhilletal2008,False
litz1237-176_below-1,litz1237-176_below-1,below-9,,,Greenhilletal2008,False
nese1235-176_below-1,nese1235-176_below-1,below-9,,,Greenhilletal2008,False
arak1252-176_below-1,arak1252-176_below-1,below-9,,,Greenhilletal2008,False
nama1268-176_below-1,nama1268-176_below-1,below-9,,,Greenhilletal2008,False
vinm1237-176_below-1,vinm1237-176_below-1,below-9,,,Greenhilletal2008,False
lele1267-176_below-1,lele1267-176_below-1,below-9,,,Greenhilletal2008,False
sout2859-153_big-1,sout2859-153_big-1,big-10,,,Greenhilletal2008,False
anei1239-153_big-1,anei1239-153_big-1,big-10,,,Greenhilletal2008,False
sout2856-153_big-2,sout2856-153_big-2,big-10,,,Greenhilletal2008,False
katb1237-153_big-1,katb1237-153_big-1,big-10,,,Greenhilletal2008,False
litz1237-153_big-2,litz1237-153_big-2,big-10,,,Greenhilletal2008,False
nese1235-153_big-1,nese1235-153_big-1,big-10,,,Greenhilletal2008,False
arak1252-153_big-1,arak1252-153_big-1,big-10,,,Greenhilletal2008,False
vinm1237-153_big-1,vinm1237-153_big-1,big-10,,,Greenhilletal2008,False
saaa1241-153_big-1,saaa1241-153_big-1,big-10,,,Greenhilletal2008,False
sout2869-153_big-1,sout2869-153_big-1,big-10,,,Greenhilletal2008,False
mota1237-153_big-2,mota1237-153_big-2,big-10,,,Greenhilletal2008,False
mafe1237-153_big-1,mafe1237-153_big-1,big-10,,,Greenhilletal2008,False
nort2839-153_big-1,nort2839-153_big-1,big-10,,,Greenhilletal2008,False
whit1269-153_big-1,whit1269-153_big-1,big-10,,,Greenhilletal2008,False
labo1244-153_big-1,labo1244-153_big-1,big-10,,,Greenhilletal2008,False
ling1265-153_big-1,ling1265-153_big-1,big-10,,,Greenhilletal2008,False
aulu1238-153_big-1,aulu1238-153_big-1,big-10,,,Greenhilletal2008,False
malu1245-153_big-1,malu1245-153_big-1,big-10,,,Greenhilletal2008,False
maee1241-153_big-1,maee1241-153_big-1,big-10,,,Greenhilletal2008,False
urip1239-153_big-1,urip1239-153_big-1,big-10,,,Greenhilletal2008,False
axam1237-153_big-1,axam1237-153_big-1,big-10,,,Greenhilletal2008,False
tolo1255-153_big-1,tolo1255-153_big-1,big-103,,,Greenhilletal2008,False
tang1347-153_big-1,tang1347-153_big-1,big-104,,,Greenhilletal2008,False
baki1244-153_big-1,baki1244-153_big-1,big-104,,,Greenhilletal2008,False
malo1243-153_big-1,malo1243-153_big-1,big-104,,,Greenhilletal2008,False
lewo1242-153_big-1,lewo1242-153_big-1,big-104,,,Greenhilletal2008,False
akei1237-153_big-1,akei1237-153_big-1,big-105,,,Greenhilletal2008,False
apma1240-153_big-1,apma1240-153_big-1,big-106,,,Greenhilletal2008,False
bier1244-153_big-1,bier1244-153_big-1,big-106,,,Greenhilletal2008,False
lame1260-153_big-1,lame1260-153_big-1,big-106,,,Greenhilletal2008,False
mafe1237-153_big-1,mafe1237-153_big-1,big-107,,,Greenhilletal2008,False
nama1268-153_big-1,nama1268-153_big-1,big-108,,,Greenhilletal2008,False
motl1237-153_big-1,motl1237-153_big-1,big-111,,,Greenhilletal2008,False
leme1238-153_big-1,leme1238-153_big-1,big-111,,,Greenhilletal2008,False
daka1243-153_big-2,daka1243-153_big-2,big-111,,,Greenhilletal2008,True
vure1239-153_big-1,vure1239-153_big-1,big-111,,,Greenhilletal2008,False
vera1241-153_big-1,vera1241-153_big-1,big-111,,,Greenhilletal2008,False
mota1237-153_big-1,mota1237-153_big-1,big-111,,,Greenhilletal2008,False
hano1246-153_big-1,hano1246-153_big-1,big-111,,,Greenhilletal2008,False
daka1243-153_big-1,daka1243-153_big-1,big-112,,,Greenhilletal2008,False
paam1238-153_big-1,paam1238-153_big-1,big-113,,,Greenhilletal2008,False
cent2058-153_big-1,cent2058-153_big-1,big-114,,,Greenhilletal2008,False
emae1237-153_big-1,emae1237-153_big-1,big-12,,,Greenhilletal2008,False
futu1245-153_big-2,futu1245-153_big-2,big-13,,,Greenhilletal2008,False
west2516-153_big-1,west2516-153_big-1,big-13,,,Greenhilletal2008,False
nort2847-153_big-1,nort2847-153_big-1,big-44,,,Greenhilletal2008,False
sout2856-153_big-1,sout2856-153_big-1,big-45,,,Greenhilletal2008,False
lena1238-153_big-1,lena1238-153_big-1,big-47,,,Greenhilletal2008,False
kwam1252-153_big-1,kwam1252-153_big-1,big-47,,,Greenhilletal2008,False
mere1242-153_big-1,mere1242-153_big-1,big-48,,,Greenhilletal2008,False
vinm1237-153_big-2,vinm1237-153_big-2,big-48,,,Greenhilletal2008,True
vinm1237-153_big-3,vinm1237-153_big-3,big-48,,,Greenhilletal2008,False
sout2857-153_big-1,sout2857-153_big-1,big-50,,,Greenhilletal2008,False
apma1240-153_big-2,apma1240-153_big-2,big-50,,,Greenhilletal2008,False
nati1244-153_big-1,nati1244-153_big-1,big-50,,,Greenhilletal2008,True
port1285-153_big-1,port1285-153_big-1,big-50,,,Greenhilletal2008,False
mask1242-153_big-1,mask1242-153_big-1,big-50,,,Greenhilletal2008,False
mask1242-153_big-2,mask1242-153_big-2,big-50,,,Greenhilletal2008,False
seke1241-153_big-1,seke1241-153_big-1,big-55,,,Greenhilletal2008,False
east2443-153_big-1,east2443-153_big-1,big-55,,,Greenhilletal2008,False
aulu1238-153_big-1,aulu1238-153_big-1,big-85,,,Greenhilletal2008,False
maee1241-153_big-1,maee1241-153_big-1,big-86,,,Greenhilletal2008,False
unua1237-153_big-1,unua1237-153_big-1,big-89,,,Greenhilletal2008,False
rere1240-153_big-1,rere1240-153_big-1,big-90,,,Greenhilletal2008,False
mara1399-153_big-1,mara1399-153_big-1,big-91,,,Greenhilletal2008,False
bign1238-153_big-1,bign1238-153_big-1,big-91,,,Greenhilletal2008,False
sout2859-97_bird-1,sout2859-97_bird-1,bird-1,,,Greenhilletal2008,False
anei1239-97_bird-1,anei1239-97_bird-1,bird-1,,,Greenhilletal2008,False
futu1245-97_bird-1,futu1245-97_bird-1,bird-1,,,Greenhilletal2008,False
lena1238-97_bird-1,lena1238-97_bird-1,bird-1,,,Greenhilletal2008,False
emae1237-97_bird-1,emae1237-97_bird-1,bird-1,,,Greenhilletal2008,False
mele1250-97_bird-1,mele1250-97_bird-1,bird-1,,,Greenhilletal2008,False
west2516-97_bird-1,west2516-97_bird-1,bird-1,,,Greenhilletal2008,False
sout2856-97_bird-1,sout2856-97_bird-1,bird-1,,,Greenhilletal2008,False
motl1237-97_bird-1,motl1237-97_bird-1,bird-1,,,Greenhilletal2008,False
sout2857-97_bird-1,sout2857-97_bird-1,bird-1,,,Greenhilletal2008,False
katb1237-97_bird-1,katb1237-97_bird-1,bird-1,,,Greenhilletal2008,False
litz1237-97_bird-1,litz1237-97_bird-1,bird-1,,,Greenhilletal2008,False
nese1235-97_bird-1,nese1235-97_bird-1,bird-1,,,Greenhilletal2008,False
mara1399-97_bird-1,mara1399-97_bird-1,bird-1,,,Greenhilletal2008,False
siee1239-97_bird-1,siee1239-97_bird-1,bird-1,,,Greenhilletal2008,False
urav1235-97_bird-1,urav1235-97_bird-1,bird-1,,,Greenhilletal2008,False
mere1242-97_bird-1,mere1242-97_bird-1,bird-1,,,Greenhilletal2008,False
nama1268-97_bird-1,nama1268-97_bird-1,bird-1,,,Greenhilletal2008,False
vinm1237-97_bird-1,vinm1237-97_bird-1,bird-1,,,Greenhilletal2008,False
leme1238-97_bird-1,leme1238-97_bird-1,bird-1,,,Greenhilletal2008,False
lele1267-97_bird-1,lele1267-97_bird-1,bird-1,,,Greenhilletal2008,False
paam1238-97_bird-1,paam1238-97_bird-1,bird-1,,,Greenhilletal2008,False
bier1244-97_bird-1,bier1244-97_bird-1,bird-1,,,Greenhilletal2008,False
kwam1252-97_bird-1,kwam1252-97_bird-1,bird-1,,,Greenhilletal2008,False
baki1244-97_bird-1,baki1244-97_bird-1,bird-1,,,Greenhilletal2008,False
sout2869-97_bird-1,sout2869-97_bird-1,bird-1,,,Greenhilletal2008,False
vure1239-97_bird-1,vure1239-97_bird-1,bird-1,,,Greenhilletal2008,False
vera1241-97_bird-1,vera1241-97_bird-1,bird-1,,,Greenhilletal2008,False
cent2058-97_bird-1,cent2058-97_bird-1,bird-1,,,Greenhilletal2008,False
nort2847-97_bird-1,nort2847-97_bird-1,bird-1,,,Greenhilletal2008,False
mota1237-97_bird-1,mota1237-97_bird-1,bird-1,,,Greenhilletal2008,False
lame1260-97_bird-1,lame1260-97_bird-1,bird-1,,,Greenhilletal2008,False
lewo1242-97_bird-1,lewo1242-97_bird-1,bird-1,,,Greenhilletal2008,False
whit1269-97_bird-1,whit1269-97_bird-1,bird-1,,,Greenhilletal2008,False
tolo1255-97_bird-1,tolo1255-97_bird-1,bird-1,,,Greenhilletal2008,False
noku1237-97_bird-1,noku1237-97_bird-1,bird-1,,,Greenhilletal2008,False
bign1238-97_bird-1,bign1238-97_bird-1,bird-1,,,Greenhilletal2008,False
labo1244-97_bird-1,labo1244-97_bird-1,bird-1,,,Greenhilletal2008,False
nati1244-97_bird-1,nati1244-97_bird-1,bird-1,,,Greenhilletal2008,False
ling1265-97_bird-1,ling1265-97_bird-1,bird-1,,,Greenhilletal2008,False
rere1240-97_bird-1,rere1240-97_bird-1,bird-1,,,Greenhilletal2008,False
unua1237-97_bird-1,unua1237-97_bird-1,bird-1,,,Greenhilletal2008,False
aulu1238-97_bird-1,aulu1238-97_bird-1,bird-1,,,Greenhilletal2008,False
malu1245-97_bird-1,malu1245-97_bird-1,bird-1,,,Greenhilletal2008,False
maee1241-97_bird-1,maee1241-97_bird-1,bird-1,,,Greenhilletal2008,False
port1285-97_bird-1,port1285-97_bird-1,bird-1,,,Greenhilletal2008,False
urip1239-97_bird-1,urip1239-97_bird-1,bird-1,,,Greenhilletal2008,False
axam1237-97_bird-1,axam1237-97_bird-1,bird-1,,,Greenhilletal2008,False
mask1242-97_bird-1,mask1242-97_bird-1,bird-1,,,Greenhilletal2008,False
hano1246-97_bird-1,hano1246-97_bird-1,bird-1,,,Greenhilletal2008,False
mari1426-97_bird-1,mari1426-97_bird-1,bird-1,,,Greenhilletal2008,False
saka1289-97_bird-1,saka1289-97_bird-1,bird-24,,,Greenhilletal2008,False
arak1252-97_bird-1,arak1252-97_bird-1,bird-24,,,Greenhilletal2008,False
akei1237-97_bird-1,akei1237-97_bird-1,bird-24,,,Greenhilletal2008,False
tutu1241-97_bird-1,tutu1241-97_bird-1,bird-24,,,Greenhilletal2008,False
tang1347-97_bird-1,tang1347-97_bird-1,bird-24,,,Greenhilletal2008,False
malo1243-97_bird-1,malo1243-97_bird-1,bird-24,,,Greenhilletal2008,False
mafe1237-97_bird-1,mafe1237-97_bird-1,bird-24,,,Greenhilletal2008,False
apma1240-97_bird-1,apma1240-97_bird-1,bird-30,,,Greenhilletal2008,False
saaa1241-97_bird-1,saaa1241-97_bird-1,bird-30,,,Greenhilletal2008,False
seke1241-97_bird-1,seke1241-97_bird-1,bird-30,,,Greenhilletal2008,False
daka1243-97_bird-1,daka1243-97_bird-1,bird-30,,,Greenhilletal2008,False
lonw1238-97_bird-1,lonw1238-97_bird-1,bird-30,,,Greenhilletal2008,False
nort2839-97_bird-1,nort2839-97_bird-1,bird-30,,,Greenhilletal2008,False
akei1237-97_bird-1,akei1237-97_bird-1,bird-42,,,Greenhilletal2008,False
tang1347-97_bird-1,tang1347-97_bird-1,bird-42,,,Greenhilletal2008,False
malo1243-97_bird-1,malo1243-97_bird-1,bird-42,,,Greenhilletal2008,False
sout2857-147_black-1,sout2857-147_black-1,black-1,,,Greenhilletal2008,False
katb1237-147_black-1,katb1237-147_black-1,black-1,,,Greenhilletal2008,False
katb1237-147_black-2,katb1237-147_black-2,black-1,,,Greenhilletal2008,False
mara1399-147_black-1,mara1399-147_black-1,black-1,,,Greenhilletal2008,False
nama1268-147_black-1,nama1268-147_black-1,black-1,,,Greenhilletal2008,False
vinm1237-147_black-1,vinm1237-147_black-1,black-1,,,Greenhilletal2008,False
apma1240-147_black-1,apma1240-147_black-1,black-1,,,Greenhilletal2008,False
seke1241-147_black-1,seke1241-147_black-1,black-1,,,Greenhilletal2008,True
daka1243-147_black-1,daka1243-147_black-1,black-1,,,Greenhilletal2008,True
tutu1241-147_black-1,tutu1241-147_black-1,black-1,,,Greenhilletal2008,False
